StudentID,Year,GradeLevel,Semester,Term,Subject,SubjectType,ClassName,ItemType,ItemNumber,PossiblePoints,Score,DueDate,SubmittedDate,PretestScore,HomeworkCompletion,Participation,AssignmentAvg,TestScore,Attendance,StudyHours,ParentalSupport,SleepHours,ReadingHours,BehaviorScore,WeightedGPA_Elementary,WeightedGPA_HighSchool
STU0273,2025,4,Spring,Spring,Science,Core,Earth Science,Pretest,1,100,62,2025-09-17,2025-09-17,43,99,4,85,45,92,2,3,7,2,3,3.37,3.57
STU0273,2025,4,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,62,2025-09-19,2025-09-19,84,70,5,74,75,92,2,3,7,2,3,3.37,3.57
STU0273,2025,4,Spring,Spring,History,Elective,World History,Test,3,100,73,2025-09-21,2025-09-21,54,68,8,89,75,92,2,3,7,2,3,3.37,3.57
STU0274,2023,4,Fall,Fall,Writing,Core,Creative Writing,Pretest,1,100,77,2025-09-17,2025-09-17,91,66,7,94,85,80,3,4,8,0,6,3.76,3.68
STU0274,2023,4,Fall,Fall,Reading,Core,English Lit,Assignment,2,50,43,2025-09-19,2025-09-19,73,65,10,70,97,80,3,4,8,0,6,3.76,3.68
STU0274,2023,4,Fall,Fall,Reading,Core,English Lit,Test,3,100,64,2025-09-21,2025-09-21,79,89,5,88,50,80,3,4,8,0,6,3.76,3.68
STU0275,2024,4,Fall,Fall,History,Elective,World History,Pretest,1,100,90,2025-09-17,2025-09-17,59,59,10,67,60,80,3,5,6,2,10,3.65,4.04
STU0275,2024,4,Fall,Fall,Reading,Core,English Lit,Assignment,2,50,96,2025-09-19,2025-09-19,68,74,9,80,94,80,3,5,6,2,10,3.65,4.04
STU0275,2024,4,Fall,Fall,Writing,Core,Creative Writing,Test,3,100,52,2025-09-21,2025-09-21,56,88,2,61,53,80,3,5,6,2,10,3.65,4.04
STU0276,2025,6,Spring,Spring,Math,Core,Algebra I,Pretest,1,100,56,2025-09-17,2025-09-17,91,69,6,49,91,90,1,5,9,0,5,3.82,4.19
STU0276,2025,6,Spring,Spring,History,Elective,World History,Assignment,2,50,71,2025-09-19,2025-09-19,72,84,4,56,59,90,1,5,9,0,5,3.82,4.19
STU0276,2025,6,Spring,Spring,History,Elective,World History,Test,3,100,96,2025-09-21,2025-09-21,56,73,8,55,45,90,1,5,9,0,5,3.82,4.19
STU0277,2025,5,Fall,Fall,History,Elective,World History,Pretest,1,100,52,2025-09-17,2025-09-17,90,71,6,91,61,89,4,3,5,4,6,3.85,3.9
STU0277,2025,5,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,58,2025-09-19,2025-09-19,40,66,7,54,78,89,4,3,5,4,6,3.85,3.9
STU0277,2025,5,Fall,Fall,Science,Core,Earth Science,Test,3,100,50,2025-09-21,2025-09-21,48,92,3,76,48,89,4,3,5,4,6,3.85,3.9
STU0278,2023,6,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,55,2025-09-17,2025-09-17,43,93,9,43,63,76,2,4,7,0,8,2.74,4.01
STU0278,2023,6,Spring,Spring,Math,Core,Algebra I,Assignment,2,50,86,2025-09-19,2025-09-19,43,99,5,47,67,76,2,4,7,0,8,2.74,4.01
STU0278,2023,6,Spring,Spring,Science,Core,Earth Science,Test,3,100,60,2025-09-21,2025-09-21,91,87,7,98,42,76,2,4,7,0,8,2.74,4.01
STU0279,2025,5,Fall,Fall,Reading,Core,English Lit,Pretest,1,100,61,2025-09-17,2025-09-17,57,89,4,68,57,97,1,4,5,0,6,2.56,3.46
STU0279,2025,5,Fall,Fall,Math,Core,Algebra I,Assignment,2,50,74,2025-09-19,2025-09-19,89,73,1,77,52,97,1,4,5,0,6,2.56,3.46
STU0279,2025,5,Fall,Fall,Math,Core,Algebra I,Test,3,100,63,2025-09-21,2025-09-21,78,86,9,57,55,97,1,4,5,0,6,2.56,3.46
STU0280,2023,5,Spring,Spring,Reading,Core,English Lit,Pretest,1,100,51,2025-09-17,2025-09-17,71,53,10,97,78,94,4,5,7,2,4,3.99,4.29
STU0280,2023,5,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,71,2025-09-19,2025-09-19,78,70,10,64,81,94,4,5,7,2,4,3.99,4.29
STU0280,2023,5,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,70,2025-09-21,2025-09-21,57,69,8,93,99,94,4,5,7,2,4,3.99,4.29
STU0281,2024,4,Spring,Spring,Math,Core,Algebra I,Pretest,1,100,63,2025-09-17,2025-09-17,67,81,1,45,93,89,1,3,7,0,5,3.89,3.09
STU0281,2024,4,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,67,2025-09-19,2025-09-19,78,91,7,51,66,89,1,3,7,0,5,3.89,3.09
STU0281,2024,4,Spring,Spring,Science,Core,Earth Science,Test,3,100,90,2025-09-21,2025-09-21,62,62,1,88,84,89,1,3,7,0,5,3.89,3.09
STU0282,2024,6,Fall,Fall,History,Elective,World History,Pretest,1,100,91,2025-09-17,2025-09-17,76,98,10,96,45,84,6,3,6,4,4,3.71,4.22
STU0282,2024,6,Fall,Fall,History,Elective,World History,Assignment,2,50,66,2025-09-19,2025-09-19,76,80,8,56,53,84,6,3,6,4,4,3.71,4.22
STU0282,2024,6,Fall,Fall,Math,Core,Algebra I,Test,3,100,43,2025-09-21,2025-09-21,75,74,2,51,62,84,6,3,6,4,4,3.71,4.22
STU0283,2024,6,Fall,Fall,Writing,Core,Creative Writing,Pretest,1,100,81,2025-09-17,2025-09-17,87,81,6,40,47,92,5,5,7,1,8,3.41,3.83
STU0283,2024,6,Fall,Fall,History,Elective,World History,Assignment,2,50,58,2025-09-19,2025-09-19,42,69,2,59,48,92,5,5,7,1,8,3.41,3.83
STU0283,2024,6,Fall,Fall,Math,Core,Algebra I,Test,3,100,77,2025-09-21,2025-09-21,91,83,3,99,43,92,5,5,7,1,8,3.41,3.83
STU0284,2025,4,Fall,Fall,Reading,Core,English Lit,Pretest,1,100,41,2025-09-17,2025-09-17,93,87,8,48,75,78,1,3,7,2,1,2.8,4.16
STU0284,2025,4,Fall,Fall,Writing,Core,Creative Writing,Assignment,2,50,92,2025-09-19,2025-09-19,48,82,6,54,63,78,1,3,7,2,1,2.8,4.16
STU0284,2025,4,Fall,Fall,Reading,Core,English Lit,Test,3,100,89,2025-09-21,2025-09-21,55,56,10,82,83,78,1,3,7,2,1,2.8,4.16
STU0285,2023,6,Spring,Spring,Reading,Core,English Lit,Pretest,1,100,61,2025-09-17,2025-09-17,61,85,9,77,87,89,1,2,9,4,8,3.66,4.04
STU0285,2023,6,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,65,2025-09-19,2025-09-19,84,61,7,85,53,89,1,2,9,4,8,3.66,4.04
STU0285,2023,6,Spring,Spring,Reading,Core,English Lit,Test,3,100,77,2025-09-21,2025-09-21,40,50,5,70,94,89,1,2,9,4,8,3.66,4.04
STU0286,2025,5,Spring,Spring,Science,Core,Earth Science,Pretest,1,100,69,2025-09-17,2025-09-17,90,56,8,42,45,91,7,5,5,3,10,3.83,3.84
STU0286,2025,5,Spring,Spring,Math,Core,Algebra I,Assignment,2,50,76,2025-09-19,2025-09-19,80,76,4,40,62,91,7,5,5,3,10,3.83,3.84
STU0286,2025,5,Spring,Spring,Science,Core,Earth Science,Test,3,100,92,2025-09-21,2025-09-21,56,62,10,88,95,91,7,5,5,3,10,3.83,3.84
STU0287,2024,5,Spring,Spring,Science,Core,Earth Science,Pretest,1,100,54,2025-09-17,2025-09-17,47,52,6,85,52,99,4,4,6,5,4,3.09,3.65
STU0287,2024,5,Spring,Spring,Math,Core,Algebra I,Assignment,2,50,45,2025-09-19,2025-09-19,57,94,6,59,85,99,4,4,6,5,4,3.09,3.65
STU0287,2024,5,Spring,Spring,Science,Core,Earth Science,Test,3,100,78,2025-09-21,2025-09-21,79,57,8,50,88,99,4,4,6,5,4,3.09,3.65
STU0288,2025,6,Spring,Spring,History,Elective,World History,Pretest,1,100,57,2025-09-17,2025-09-17,67,65,1,76,56,90,1,2,6,1,10,3.46,4.18
STU0288,2025,6,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,77,2025-09-19,2025-09-19,62,98,2,46,71,90,1,2,6,1,10,3.46,4.18
STU0288,2025,6,Spring,Spring,Math,Core,Algebra I,Test,3,100,70,2025-09-21,2025-09-21,46,92,7,52,97,90,1,2,6,1,10,3.46,4.18
STU0289,2024,5,Spring,Spring,History,Elective,World History,Pretest,1,100,59,2025-09-17,2025-09-17,49,88,5,91,59,78,6,3,6,0,5,2.59,4.07
STU0289,2024,5,Spring,Spring,Science,Core,Earth Science,Assignment,2,50,69,2025-09-19,2025-09-19,87,80,1,84,72,78,6,3,6,0,5,2.59,4.07
STU0289,2024,5,Spring,Spring,Reading,Core,English Lit,Test,3,100,50,2025-09-21,2025-09-21,69,95,7,71,57,78,6,3,6,0,5,2.59,4.07
STU0290,2023,5,Spring,Spring,Writing,Core,Creative Writing,Pretest,1,100,92,2025-09-17,2025-09-17,91,88,7,52,51,98,4,3,9,0,6,2.97,3.21
STU0290,2023,5,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,95,2025-09-19,2025-09-19,49,70,3,50,90,98,4,3,9,0,6,2.97,3.21
STU0290,2023,5,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,56,2025-09-21,2025-09-21,73,81,2,95,52,98,4,3,9,0,6,2.97,3.21
STU0291,2024,4,Spring,Spring,History,Elective,World History,Pretest,1,100,44,2025-09-17,2025-09-17,88,52,10,59,47,91,5,1,9,2,4,3.42,4.44
STU0291,2024,4,Spring,Spring,History,Elective,World History,Assignment,2,50,94,2025-09-19,2025-09-19,43,60,1,89,70,91,5,1,9,2,4,3.42,4.44
STU0291,2024,4,Spring,Spring,History,Elective,World History,Test,3,100,42,2025-09-21,2025-09-21,93,80,10,97,84,91,5,1,9,2,4,3.42,4.44
STU0292,2025,6,Fall,Fall,Reading,Core,English Lit,Pretest,1,100,72,2025-09-17,2025-09-17,51,50,4,85,59,84,4,3,9,2,9,3.91,4.47
STU0292,2025,6,Fall,Fall,History,Elective,World History,Assignment,2,50,94,2025-09-19,2025-09-19,78,73,10,73,86,84,4,3,9,2,9,3.91,4.47
STU0292,2025,6,Fall,Fall,Writing,Core,Creative Writing,Test,3,100,94,2025-09-21,2025-09-21,47,89,3,63,91,84,4,3,9,2,9,3.91,4.47
STU0293,2023,4,Fall,Fall,Reading,Core,English Lit,Pretest,1,100,76,2025-09-17,2025-09-17,84,65,8,73,47,77,1,5,6,3,9,2.99,3.63
STU0293,2023,4,Fall,Fall,Science,Core,Earth Science,Assignment,2,50,93,2025-09-19,2025-09-19,91,59,10,73,41,77,1,5,6,3,9,2.99,3.63
STU0293,2023,4,Fall,Fall,History,Elective,World History,Test,3,100,88,2025-09-21,2025-09-21,76,89,10,78,90,77,1,5,6,3,9,2.99,3.63
STU0294,2023,5,Fall,Fall,Math,Core,Algebra I,Pretest,1,100,87,2025-09-17,2025-09-17,44,67,6,99,46,94,5,5,6,4,1,3.96,3.87
STU0294,2023,5,Fall,Fall,Reading,Core,English Lit,Assignment,2,50,75,2025-09-19,2025-09-19,61,96,3,40,72,94,5,5,6,4,1,3.96,3.87
STU0294,2023,5,Fall,Fall,Writing,Core,Creative Writing,Test,3,100,40,2025-09-21,2025-09-21,87,59,8,80,73,94,5,5,6,4,1,3.96,3.87
STU0295,2023,5,Spring,Spring,History,Elective,World History,Pretest,1,100,71,2025-09-17,2025-09-17,90,93,9,64,63,97,6,3,5,5,3,2.86,3.47
STU0295,2023,5,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,78,2025-09-19,2025-09-19,54,71,4,87,97,97,6,3,5,5,3,2.86,3.47
STU0295,2023,5,Spring,Spring,History,Elective,World History,Test,3,100,53,2025-09-21,2025-09-21,75,58,5,94,75,97,6,3,5,5,3,2.86,3.47
STU0296,2025,6,Fall,Fall,Science,Core,Earth Science,Pretest,1,100,44,2025-09-17,2025-09-17,47,99,4,56,65,81,4,4,5,4,4,3.04,3.85
STU0296,2025,6,Fall,Fall,Reading,Core,English Lit,Assignment,2,50,86,2025-09-19,2025-09-19,58,93,1,40,68,81,4,4,5,4,4,3.04,3.85
STU0296,2025,6,Fall,Fall,Math,Core,Algebra I,Test,3,100,47,2025-09-21,2025-09-21,89,94,8,90,90,81,4,4,5,4,4,3.04,3.85
STU0297,2023,6,Fall,Fall,Writing,Core,Creative Writing,Pretest,1,100,68,2025-09-17,2025-09-17,52,63,2,57,90,74,5,2,5,2,5,3.05,3.08
STU0297,2023,6,Fall,Fall,Science,Core,Earth Science,Assignment,2,50,53,2025-09-19,2025-09-19,83,96,6,99,41,74,5,2,5,2,5,3.05,3.08
STU0297,2023,6,Fall,Fall,Reading,Core,English Lit,Test,3,100,84,2025-09-21,2025-09-21,56,77,2,72,70,74,5,2,5,2,5,3.05,3.08
STU0298,2024,6,Spring,Spring,History,Elective,World History,Pretest,1,100,57,2025-09-17,2025-09-17,49,92,1,85,45,90,2,2,6,3,2,3.14,3.72
STU0298,2024,6,Spring,Spring,Writing,Core,Creative Writing,Assignment,2,50,74,2025-09-19,2025-09-19,82,63,7,83,85,90,2,2,6,3,2,3.14,3.72
STU0298,2024,6,Spring,Spring,Science,Core,Earth Science,Test,3,100,91,2025-09-21,2025-09-21,79,59,8,94,70,90,2,2,6,3,2,3.14,3.72
STU0299,2024,6,Spring,Spring,History,Elective,World History,Pretest,1,100,68,2025-09-17,2025-09-17,94,65,3,43,78,80,2,5,7,0,6,3.18,3.86
STU0299,2024,6,Spring,Spring,Reading,Core,English Lit,Assignment,2,50,57,2025-09-19,2025-09-19,77,77,6,64,99,80,2,5,7,0,6,3.18,3.86
STU0299,2024,6,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,71,2025-09-21,2025-09-21,64,95,8,47,60,80,2,5,7,0,6,3.18,3.86
STU0300,2025,5,Spring,Spring,Math,Core,Algebra I,Pretest,1,100,90,2025-09-17,2025-09-17,53,53,9,94,50,94,3,5,8,4,9,3.43,4.02
STU0300,2025,5,Spring,Spring,History,Elective,World History,Assignment,2,50,81,2025-09-19,2025-09-19,54,74,3,90,71,94,3,5,8,4,9,3.43,4.02
STU0300,2025,5,Spring,Spring,Writing,Core,Creative Writing,Test,3,100,89,2025-09-21,2025-09-21,53,54,7,47,63,94,3,5,8,4,9,3.43,4.02
